date, pm25, pm10, o3, no2, so2, co
2024/6/3, 42, 15, 53, 9, 1, 3
2024/6/4, 39, 38, 91, 18, 2, 5
2024/6/5, 74, 38, 88, 14, 1, 4
2024/6/6, 80, 28, 84, 12, 1, 4
2024/6/7, 72, 22, 35, 7, 1, 4
2024/6/8, 64, 21, 77, 5, 2, 4
2024/6/9, 55, 38, 104, 9, 2, 5
2024/6/10, 74, 49, 112, 7, 1, 5
2024/6/11, 92, 26, 97, 12, 1, 4
2024/6/12, 56, 27, 74, 19, 1, 4
2024/6/13, 61, 32, 75, 10, 2, 4
2024/6/14, 53, 27, 35, 10, 1, 3
2024/6/15, 64, 19, 84, 3, 1, 3
2024/6/16, 55, 19, 93, 11, 2, 3
2024/6/17, 50, 21, 93, 11, 1, 3
2024/6/18, 48, 35, 148, 12, 2, 5
2024/6/19, 73, 43, 114, 13, 3, 5
2024/6/20, 90, 36, 99, 14, 3, 4
2024/6/21, 74, 22, 35, 10, 2, 5
2024/6/22, 59, 10, 44, 2, 1, 4
2024/6/23, 30, 33, 71, 2, 1, 4
2024/6/24, 53, 18, 50, 4, 1, 3
2024/6/25, 35, 20, 84, 10, 1, 3
2024/6/26, 50, 24, 73, 16, 1, 4
2024/6/27, 56, 34, 118, 17, 1, 5
2024/6/28, 82, 27, 66, 11, 1, 4
2024/6/29, 67, 15, 44, 1, 1, 4
2024/6/30, 45, 23, 72, 6, 1, 4
2024/1/1, 65, 39, 18, 23, 1, 6
2024/1/2, 90, 41, 23, 29, 1, 6
2024/1/3, 96, 47, 15, 26, 1, 7
2024/1/4, 94, 67, 32, 29, 1, 8
2024/1/5, 143, 25, 23, 14, 1, 4
2024/1/6, 53, 23, 24, 5, 2, 4
2024/1/7, 47, 24, 13, 23, 2, 5
2024/1/8, 51, 35, 3, 34, 2, 5
2024/1/9, 79, 56, 14, 30, 1, 6
2024/1/10, 131, 59, 10, 31, 1, 7
2024/1/11, 142, 50, 19, 23, 2, 6
2024/1/12, 94, 24, 20, 22, 2, 4
2024/1/13, 44, 33, 25, 28, 1, 6
2024/1/14, 75, 22, 22, 15, 2, 3
2024/1/15, 44, 30, 15, 28, 2, 5
2024/1/16, 60, 40, 2, 37, 2, 6
2024/1/17, 92, 27, 22, 26, 1, 6
2024/1/18, 68, 13, 26, 9, 1, 4
2024/1/19, 36, 4, 27, 7, 1, 3
2024/1/20, 9, 9, 24, 8, 1, 3
2024/1/21, 32, 31, 24, 5, 1, 3
2024/1/22, 65, 20, 25, 6, 2, 2
2024/1/23, 48, 22, 25, 7, 2, 3
2024/1/24, 47, 23, 21, 17, 2, 3
2024/1/25, 52, 29, 19, 29, 2, 5
2024/1/26, 66, 48, 25, 29, 2, 6
2024/1/27, 103, 31, 29, 16, 2, 5
2024/1/28, 78, 44, 23, 28, 2, 6
2024/1/29, 89, 53, 17, 32, 1, 6
2024/1/30, 120, 53, 28, 37, 2, 6
2024/1/31, 113, 72, 26, 29, 2, 8
2024/2/1, 155, 34, 20, 27, 1, 5
2024/2/2, 109, 43, 21, 27, 1, 6
2024/2/3, 101, 26, 26, 16, 1, 5
2024/2/4, 65, 4, 25, 11, 1, 3
2024/2/5, 13, 13, 27, 18, 1, 3
2024/2/6, 43, 40, 24, 23, 1, 5
2024/2/7, 93, 41, 29, 24, 1, 6
2024/2/8, 92, 34, 36, 20, 1, 4
2024/2/9, 80, 43, 41, 16, 1, 5
2024/2/10, 101, 55, 39, 13, 1, 6
2024/2/11, 125, 58, 34, 18, 1, 6
2024/2/12, 123, 57, 36, 22, 1, 6
2024/2/13, 111, 47, 26, 27, 1, 7
2024/2/14, 83, 28, 25, 13, 1, 3
2024/2/15, 61, 25, 21, 20, 1, 4
2024/2/16, 63, 44, 33, 24, 1, 5
2024/2/17, 90, 43, 21, 24, 1, 5
2024/2/18, 99, 14, 13, 19, 1, 5
2024/2/19, 39, 28, 21, 16, 1, 5
2024/2/20, 66, 2, 23, 9, 1, 3
2024/2/21, 8, 5, 25, 8, 1, 2
2024/2/22, 15, 8, 30, 6, 1, 2
2024/2/23, 20, 11, 29, 5, 1, 2
2024/2/24, 29, 13, 24, 9, 1, 3
2024/2/25, 46, 28, 28, 16, 1, 4
2024/2/26, 58, 17, 31, 10, 1, 3
2024/2/27, 41, 31, 24, 19, 1, 3
2024/2/28, 58, 54, 32, 25, 1, 5
2024/2/29, 113, 33, 33, 4, 1, 2
2024/3/1, 46, 28, 32, 10, 1, 2
2024/3/2, 48, 82, 40, 11, 1, 5
2024/3/3, 144, 72, 32, 26, 1, 5
2024/3/4, 132, 51, 35, 27, 1, 4
2024/3/5, 96, 13, 33, 16, 1, 3
2024/3/6, 32, 26, 38, 13, 1, 3
2024/3/7, 65, 42, 36, 10, 1, 3
2024/3/8, 72, 31, 32, 10, 1, 3
2024/3/9, 62, 30, 40, 13, 1, 3
2024/3/10, 59, 33, 29, 27, 2, 4
2024/3/11, 62, 34, 27, 27, 1, 4
2024/3/12, 73, 44, 53, 21, 1, 5
2024/3/13, 88, 55, 45, 23, 1, 4
