date, pm25, pm10, o3, no2, so2, co
2024/6/3, 54, 24, 44, 15, 4, 4
2024/6/4, 50, 23, 43, 22, 6, 5
2024/6/5, 52, 29, 46, 26, 7, 7
2024/6/6, 61, 35, 52, 33, 6, 5
2024/6/7, 74, 26, 41, 25, 4, 4
2024/6/8, 64, 16, 40, 20, 4, 4
2024/6/9, 34, 41, 77, 28, 4, 5
2024/6/10, 84, 52, 90, 40, 5, 5
2024/6/11, 95, 48, 94, 39, 7, 5
2024/6/12, 89, 50, 112, 51, 8, 6
2024/6/13, 115, 47, 46, 34, 5, 5
2024/6/14, 100, 41, 59, 40, 6, 4
2024/6/15, 96, 25, 58, 17, 3, 4
2024/6/16, 72, 25, 62, 17, 3, 4
2024/6/17, 66, 32, 103, 25, 3, 4
2024/6/18, 69, 50, 72, 46, 5, 5
2024/6/19, 97, 35, 48, 31, 4, 4
2024/6/20, 71, 29, 57, 27, 5, 4
2024/6/21, 62, 16, 36, 27, 3, 5
2024/6/22, 38, 24, 40, 19, 4, 6
2024/6/23, 51, 28, 48, 25, 3, 5
2024/6/24, 68, 50, 43, 14, 4, 3
2024/6/25, 70, 38, 103, 37, 6, 4
2024/6/26, 74, 45, 46, 55, 6, 5
2024/6/27, 98, 31, 56, 37, 4, 4
2024/6/28, 74, 19, 38, 24, 3, 3
2024/6/29, 43, 19, 20, 13, 3, 3
2024/6/30, 37, 26, 48, 28, 4, 4
2024/1/1, 64, 40, 32, 38, 5, 7
2024/1/2, 76, 45, 33, 29, 4, 6
2024/1/3, 94, 43, 35, 33, 4, 5
2024/1/4, 97, 56, 41, 42, 7, 7
2024/1/5, 109, 47, 35, 41, 5, 5
2024/1/6, 104, 25, 30, 22, 4, 4
2024/1/7, 66, 26, 27, 33, 5, 4
2024/1/8, 51, 43, 21, 44, 7, 6
2024/1/9, 81, 43, 25, 29, 4, 5
2024/1/10, 89, 53, 30, 31, 5, 6
2024/1/11, 117, 60, 30, 39, 6, 7
2024/1/12, 117, 44, 31, 38, 4, 6
2024/1/13, 90, 29, 41, 28, 4, 6
2024/1/14, 64, 28, 35, 18, 5, 6
2024/1/15, 61, 32, 29, 34, 5, 5
2024/1/16, 55, 52, 23, 50, 5, 8
2024/1/17, 105, 35, 33, 33, 4, 6
2024/1/18, 77, 30, 33, 20, 4, 4
2024/1/19, 63, 13, 33, 22, 4, 4
2024/1/20, 39, 16, 32, 17, 3, 5
2024/1/21, 42, 25, 29, 19, 3, 5
2024/1/22, 59, 24, 31, 14, 3, 5
2024/1/23, 52, 24, 33, 20, 5, 5
2024/1/24, 50, 36, 28, 29, 5, 6
2024/1/25, 67, 41, 31, 36, 5, 7
2024/1/26, 77, 46, 34, 39, 4, 7
2024/1/27, 104, 39, 38, 30, 5, 7
2024/1/28, 89, 51, 31, 40, 4, 6
2024/1/29, 96, 52, 38, 38, 4, 6
2024/1/30, 112, 51, 41, 40, 5, 6
2024/1/31, 110, 48, 34, 31, 5, 6
2024/2/1, 116, 18, 29, 26, 5, 4
2024/2/2, 49, 25, 30, 30, 6, 5
2024/2/3, 56, 19, 32, 18, 4, 4
2024/2/4, 47, 13, 37, 21, 4, 4
2024/2/5, 33, 23, 30, 27, 4, 5
2024/2/6, 59, 33, 30, 31, 4, 4
2024/2/7, 73, 39, 30, 34, 4, 5
2024/2/8, 82, 46, 37, 32, 5, 5
2024/2/9, 111, 31, 46, 19, 4, 4
2024/2/10, 81, 59, 47, 23, 4, 7
2024/2/11, 150, 51, 42, 28, 4, 6
2024/2/12, 116, 53, 43, 36, 4, 6
2024/2/13, 101, 42, 33, 41, 3, 6
2024/2/14, 78, 32, 40, 30, 5, 5
2024/2/15, 68, 24, 35, 24, 4, 4
2024/2/16, 54, 34, 37, 38, 4, 5
2024/2/17, 71, 37, 29, 39, 5, 7
2024/2/18, 85, 35, 34, 31, 5, 7
2024/2/19, 73, 25, 35, 21, 4, 5
2024/2/20, 64, 10, 33, 17, 4, 3
2024/2/21, 30, 13, 32, 20, 3, 3
2024/2/22, 35, 21, 32, 23, 3, 3
2024/2/23, 48, 24, 33, 24, 3, 3
2024/2/24, 55, 15, 30, 20, 3, 4
2024/2/25, 42, 20, 34, 22, 3, 4
2024/2/26, 49, 32, 35, 25, 3, 4
2024/2/27, 64, 37, 39, 29, 3, 3
2024/2/28, 60, 27, 33, 34, 3, 3
2024/2/29, 59, 34, 37, 19, 4, 4
2024/3/1, 69, 30, 36, 21, 4, 3
2024/3/2, 60, 52, 54, 26, 6, 6
2024/3/3, 102, 72, 54, 45, 5, 6
2024/3/4, 143, 25, 45, 30, 3, 5
2024/3/5, 60, 24, 39, 23, 3, 4
2024/3/6, 56, 33, 36, 32, 4, 4
2024/3/7, 68, 41, 41, 24, 5, 4
2024/3/8, 79, 40, 43, 31, 5, 5
2024/3/9, 76, 36, 46, 28, 4, 5
2024/3/10, 77, 41, 41, 39, 5, 6
2024/3/11, 79, 31, 36, 30, 4, 6
2024/3/12, 71, 47, 49, 34, 5, 6
2024/3/13, 96, 51, 62, 40, 6, 6
2024/3/14, 103, 53, 57, 45, 5, 6
2024/3/15, 111, 55, 74, 46, 5, 5
2024/3/16, 104, 43, 53, 23, 2, 3
2024/3/17, 73, 55, 45, 25, 2, 3
2024/3/18, 68, 55, 47, 23, 4, 5
2024/3/19, 74, 40, 42, 22, 5, 4
2024/3/20, 76, 40, 44, 30, 5, 4
2024/3/21, 74, 43, 45, 33, 4, 4
2024/3/22, 71, 51, 58, 27, 4, 4
2024/3/23, 79, 32, 45, 21, 4, 4
2024/3/24, 62, 26, 43, 24, 3, 4
2024/3/25, 53, 15, 41, 24, 4, 4
2024/3/26, 40, 27, 44, 32, 10, 5
2024/3/27, 58, 25, 33, 34, 7, 5
2024/3/28, 48, 80, 48, 27, 4, 4
2024/3/29, 85, 70, 67, 33, 4, 5
2024/3/30, 101, 61, 58, 31, 5, 5
2024/3/31, 98, 55, 60, 44, 5, 5
2023/10/1, 63, 21, 51, 16, 3, 3
2023/10/2, 52, 22, 39, 21, 3, 3
2023/10/3, 52, 25, 47, 21, 3, 3
2023/10/4, 58, 32, 43, 20, 3, 3
2023/10/5, 59, 39, 65, 30, 3, 4
2023/10/6, 66, 28, 40, 23, 4, 4
2023/10/7, 63, 21, 34, 16, 3, 4
2023/10/8, 47, 17, 33, 14, 3, 3
2023/10/9, 45, 25, 43, 19, 3, 5
2023/10/10, 55, 27, 48, 21, 4, 3
2023/10/11, 59, 27, 48, 23, 3, 4
2023/10/12, 56, 29, 47, 27, 4, 4
2023/10/13, 61, 30, 64, 24, 3, 5
2023/10/14, 66, 24, 53, 19, 3, 4
2023/10/15, 59, 39, 51, 24, 3, 4
2023/10/16, 73, 40, 46, 34, 3, 4
2023/10/17, 72, 35, 58, 32, 3, 4
2023/10/18, 71, 35, 64, 31, 3, 4
2023/10/19, 70, 23, 37, 17, 4, 3
2023/10/20, 49, 22, 32, 12, 3, 3
2023/10/21, 31, 15, 30, 8, 4, 3
2023/10/22, 19, 26, 52, 11, 3, 3
2023/10/23, 40, 27, 46, 19, 4, 3
2023/10/24, 52, 30, 45, 16, 3, 3
2023/10/25, 58, 34, 56, 16, 4, 4
2023/10/26, 70, 45, 49, 19, 4, 4
2023/10/27, 93, 34, 62, 30, 4, 4
2023/10/28, 70, 26, 42, 23, 4, 4
2023/10/29, 63, 38, 48, 33, 4, 4
2023/10/30, 75, 51, 56, 37, 3, 6
2023/10/31, 99, 46, 50, 39, 4, 5
2023/11/1, 95, 42, 44, 37, 4, 4
2023/11/2, 80, 40, 44, 33, 5, 3
2023/11/3, 77, 37, 43, 32, 5, 4
2023/11/4, 79, 33, 44, 22, 4, 3
2023/11/5, 76, 29, 39, 6, 3, 3
2023/11/6, 59, 31, 32, 17, 4, 3
2023/11/7, 58, 26, 37, 28, 3, 4
2023/11/8, 50, 33, 42, 36, 4, 5
2023/11/9, 67, 31, 36, 26, 3, 4
2023/11/10, 59, 28, 31, 24, 4, 3
2023/11/11, 59, 20, 34, 15, 3, 3
2023/11/12, 49, 26, 32, 26, 5, 3
2023/11/13, 55, 31, 32, 32, 5, 4
2023/11/14, 67, 41, 33, 34, 5, 5
2023/11/15, 85, 45, 29, 35, 5, 6
2023/11/16, 98, 28, 28, 20, 4, 4
2023/11/17, 61, 24, 33, 20, 3, 3
2023/11/18, 54, 27, 37, 20, 4, 4
2023/11/19, 60, 48, 33, 32, 6, 6
2023/11/20, 66, 44, 40, 42, 10, 6
2023/11/21, 80, 42, 45, 36, 5, 6
2023/11/22, 81, 47, 62, 30, 4, 6
2023/11/23, 98, 29, 33, 14, 5, 3
2023/11/24, 55, 24, 31, 24, 4, 4
2023/11/25, 53, 30, 31, 33, 5, 5
2023/11/26, 67, 44, 32, 41, 5, 6
2023/11/27, 82, 46, 32, 22, 5, 4
2023/11/28, 75, 38, 29, 27, 5, 4
2023/11/29, 68, 29, 28, 19, 5, 3
2023/11/30, 53, 32, 28, 21, 5, 4
2023/12/1, 65, 29, 31, 27, 4, 4
2023/12/2, 68, 45, 34, 27, 4, 6
2023/12/3, 95, 48, 29, 41, 5, 6
2023/12/4, 95, 48, 28, 43, 6, 7
2023/12/5, 102, 56, 49, 40, 5, 7
2023/12/6, 113, 55, 39, 30, 4, 4
2023/12/7, 95, 67, 48, 40, 4, 7
2023/12/8, 87, 59, 47, 36, 3, 5
2023/12/9, 71, 61, 48, 30, 7, 6
2023/12/10, 95, 34, 42, 27, 4, 5
2023/12/11, 63, 15, 30, 20, 3, 4
2023/12/12, 35, 25, 31, 24, 4, 5
2023/12/13, 43, 23, 31, 33, 5, 5
2023/12/14, 49, 17, 24, 34, 3, 6
2023/12/15, 39, 13, 32, 16, 3, 4
2023/12/16, 32, 16, 32, 16, 4, 3
2023/12/17, 46, 21, 32, 26, 4, 3
2023/12/18, 49, 28, 28, 30, 4, 4
2023/12/19, 59, 37, 29, 31, 4, 4
2023/12/20, 72, 25, 28, 25, 5, 4
2023/12/21, 57, 30, 27, 25, 5, 3
2023/12/22, 55, 21, 31, 30, 4, 3
2023/12/23, 50, 31, 31, 37, 5, 5
2023/12/24, 72, 40, 34, 34, 6, 5
2023/12/25, 90, 47, 26, 40, 6, 6
2023/12/26, 101, 50, 29, 47, 5, 7
2023/12/27, 102, 58, 34, 54, 6, 7
2023/12/28, 122, 62, 34, 44, 5, 6
2023/12/29, 143, 63, 30, 48, 5, 7
2023/12/30, 150, 43, 39, 28, 4, 8
2023/12/31, 109, 28, 34, 30, 4, 6
2023/7/1, 82, 34, 52, 24, 3, 5
2023/7/2, 78, 31, 63, 31, 4, 4
2023/7/3, 67, 19, 38, 38, 3, 3
2023/7/4, 49, 25, 61, 25, 2, 3
2023/7/5, 49, 40, 52, 23, 4, 5
2023/7/6, 74, 36, 46, 23, 3, 4
2023/7/7, 75, 24, 40, 38, 2, 5
2023/7/8, 37, 38, 36, 28, 3, 3
2023/7/9, 67, 33, 39, 22, 3, 3
2023/7/10, 71, 17, 33, 15, 2, 2
2023/7/11, 40, 17, 26, 15, 1, 3
2023/7/12, 26, 27, 17, 21, 2, 3
2023/7/13, 44, 26, 20, 8, 1, 2
2023/7/14, 32, 24, 30, 9, 2, 3
2023/7/15, 37, 15, 37, 20, 1, 3
2023/7/16, 33, 23, 27, 15, 2, 3
2023/7/17, 43, 19, 18, 20, 3, 3
2023/7/18, 32, 21, 19, 25, 3, 4
2023/7/19, 33, 34, 50, 32, 4, 3
2023/7/20, 77, 30, 41, 20, 2, 3
2023/7/21, 61, 24, 28, 22, 4, 2
2023/7/22, 53, 23, 48, 13, 2, 2
2023/7/23, 49, 17, 36, 16, 2, 3
2023/7/24, 35, 22, 25, 21, 3, 2
2023/7/25, 36, 32, 31, 19, 5, 2
2023/7/26, 67, 31, 47, 25, 4, 3
2023/7/27, 88, 39, 41, 27, 4, 3
2023/7/28, 97, 41, 65, 31, 4, 3
2023/7/29, 92, 34, 69, 22, 4, 3
2023/7/30, 72, 32, 45, 24, 5, 2
2023/7/31, 63, 20, 30, 14, 2, 3
2023/8/1, 41, 31, 66, 27, 3, 3
2023/8/2, 63, 31, 49, 32, 4, 3
2023/8/3, 61, 32, 41, 24, 6, 2
2023/8/4, 45, 22, 60, 22, 3, 3
2023/8/5, 38, 14, 37, 9, 4, 3
2023/8/6, 33, 20, 52, 9, 4, 3
2023/8/7, 47, 21, 38, 11, 4, 3
2023/8/8, 45, 14, 20, 8, 2, 3
2023/8/9, 30, 19, 36, 6, 2, 3
2023/8/10, 24, 22, 50, 22, 2, 3
2023/8/11, 45, 29, 53, 26, 2, 4
2023/8/12, 53, 29, 62, 13, 3, 4
2023/8/13, 52, 27, 41, 16, 7, 3
2023/8/14, 33, 25, 35, 13, 2, 4
2023/8/15, 43, 31, 26, 21, 3, 3
2023/8/16, 60, 27, 32, 17, 4, 4
2023/8/17, 65, 18, 40, 18, 3, 3
2023/8/18, 37, 23, 76, 19, 3, 3
2023/8/19, 59, 25, 57, 18, 2, 3
2023/8/20, 68, 27, 31, 22, 4, 3
2023/8/21, 57, 34, 32, 18, 3, 2
2023/8/22, 71, 27, 27, 18, 4, 3
2023/8/23, 70, 18, 50, 20, 2, 3
2023/8/24, 40, 23, 66, 24, 2, 4
2023/8/25, 47, 32, 86, 30, 4, 5
2023/8/26, 57, 26, 59, 16, 4, 4
2023/8/27, 61, 21, 37, 18, 4, 4
2023/8/28, 53, 25, 26, 18, 4, 3
2023/8/29, 49, 23, 19, 16, 4, 2
2023/8/30, 47, 23, 31, 11, 3, 3
2023/8/31, 55, 15, 20, 15, 3, 3
2023/9/1, 33, 14, 38, 23, 3, 4
2023/9/2, 38, 20, 32, 11, 5, 3
2023/9/3, 46, 22, 32, 17, 5, 4
2023/9/4, 56, 20, 35, 13, 3, 3
2023/9/5, 42, 25, 38, 15, 2, 4
2023/9/6, 52, 28, 40, 15, 2, 3
2023/9/7, 56, 20, 43, 20, 3, 3
2023/9/8, 40, 18, 49, 22, 2, 3
2023/9/9, 42, 15, 45, 17, 5, 3
2023/9/10, 35, 21, 44, 21, 3, 3
2023/9/11, 35, 20, 51, 12, 3, 3
2023/9/12, 37, 19, 31, 10, 3, 3
2023/9/13, 52, 14, 33, 21, 4, 4
2023/9/14, 45, 19, 31, 22, 3, 3
2023/9/15, 48, 20, 18, 22, 3, 4
2023/9/16, 46, 14, 29, 21, 2, 6
2023/9/17, 36, 18, 31, 15, 3, 3
2023/9/18, 44, 28, 61, 27, 3, 4
2023/9/19, 61, 41, 46, 32, 3, 4
2023/9/20, 90, 23, 32, 19, 3, 3
2023/9/21, 50, 24, 39, 23, 4, 3
2023/9/22, 43, 21, 40, 21, 4, 3
2023/9/23, 50, 21, 44, 8, 5, 3
2023/9/24, 41, 23, 42, 5, 5, 3
2023/9/25, 51, 28, 32, 19, 5, 4
2023/9/26, 64, 29, 52, 11, 3, 4
2023/9/27, 68, 15, 39, 8, 2, 3
2023/9/28, 44, 39, 88, 20, 2, 4
2023/9/29, 90, 29, 46, 12, 2, 4
2023/9/30, 75, 31, 47, 16, 2, 3
2023/4/1, 121, 45, 70, 15, 7, 4
2023/4/2, 84, 35, 54, 19, 5, 4
2023/4/3, 62, 31, 53, 27, 6, 4
2023/4/4, 60, 26, 46, 27, 4, 3
2023/4/5, 52, 35, 47, 19, 4, 5
2023/4/6, 76, 53, 61, 19, 3, 5
2023/4/7, 101, 39, 44, 23, 4, 3
2023/4/8, 53, 52, 46, 17, 3, 3
2023/4/9, 45, 59, 47, 24, 4, 4
2023/4/10, 55, 42, 46, 24, 3, 2
2023/4/11, 57, 165, 44, 23, 4, 2
2023/4/12, 116, 91, 40, 35, 3, 3
2023/4/13, 84, 61, 44, 34, 5, 3
2023/4/14, 76, 23, 42, 18, 3, 3
2023/4/15, 57, 55, 48, 17, 4, 3
2023/4/16, 81, 73, 59, 21, 3, 3
2023/4/17, 99, 62, 41, 27, 3, 4
2023/4/18, 80, 48, 43, 29, 4, 4
2023/4/19, 84, 51, 41, 41, 4, 4
2023/4/20, 89, 172, 50, 23, 4, 3
2023/4/21, 119, 178, 47, 15, 3, 2
2023/4/22, 168, 60, 48, 15, 4, 2
2023/4/23, 80, 36, 48, 14, 3, 3
2023/4/24, 61, 28, 41, 27, 2, 3
2023/4/25, 63, 38, 42, 18, 4, 4
2023/4/26, 68, 36, 62, 22, 4, 4
2023/4/27, 66, 35, 49, 24, 4, 3
2023/4/28, 66, 28, 45, 18, 3, 4
2023/4/29, 55, 42, 58, 19, 3, 4
2023/4/30, 61, 52, 64, 25, 3, 4
2023/5/1, 73, 45, 69, 34, 5, 5
2023/5/2, 80, 44, 57, 30, 4, 4
2023/5/3, 75, 32, 48, 24, 3, 3
2023/5/4, 60, 36, 42, 12, 4, 3
2023/5/5, 59, 20, 43, 17, 3, 3
2023/5/6, 38, 32, 46, 12, 4, 3
2023/5/7, 79, 33, 49, 21, 4, 3
2023/5/8, 67, 40, 77, 37, 5, 6
2023/5/9, 88, 54, 84, 41, 4, 4
2023/5/10, 99, 44, 63, 31, 6, 3
2023/5/11, 86, 43, 57, 33, 5, 4
2023/5/12, 66, 24, 54, 28, 2, 3
2023/5/13, 56, 35, 73, 26, 3, 4
2023/5/14, 78, 56, 95, 42, 3, 6
2023/5/15, 119, 60, 86, 41, 3, 5
2023/5/16, 137, 41, 48, 28, 3, 4
2023/5/17, 84, 41, 47, 29, 3, 4
2023/5/18, 92, 17, 46, 20, 2, 2
2023/5/19, 36, 25, 63, 23, 2, 3
2023/5/20, 60, 40, 66, 27, 4, 4
2023/5/21, 77, 87, 42, 30, 4, 4
2023/5/22, 110, 83, 45, 23, 4, 3
2023/5/23, 72, 41, 44, 26, 4, 3
2023/5/24, 63, 21, 43, 19, 3, 3
2023/5/25, 39, 27, 38, 24, 4, 4
2023/5/26, 49, 35, 35, 26, 7, 2
2023/5/27, 61, 29, 31, 19, 7, 3
2023/5/28, 56, 13, 37, 20, 3, 4
2023/5/29, 34, 21, 44, 18, 3, 3
2023/5/30, 50, 28, 46, 17, 4, 3
2023/5/31, 52, 35, 33, 35, 6, 5
2023/6/1, 69, 32, 102, 31, 3, 5
2023/6/2, 73, 45, 85, 29, 5, 4
2023/6/3, 83, 35, 78, 25, 4, 4
2023/6/4, 71, 56, 79, 28, 5, 4
2023/6/5, 74, 25, 70, 20, 3, 4
2023/6/6, 64, 42, 76, 38, 4, 5
2023/6/7, 76, 30, 58, 30, 3, 4
2023/6/8, 61, 37, 85, 33, 4, 4
2023/6/9, 73, 29, 67, 22, 2, 4
2023/6/10, 64, 16, 30, 6, 3, 3
2023/6/11, 45, 22, 26, 11, 2, 3
2023/6/12, 55, 27, 42, 16, 4, 3
2023/6/13, 60, 37, 68, 27, 5, 4
2023/6/14, 84, 38, 108, 30, 6, 4
2023/6/15, 77, 48, 94, 38, 4, 5
2023/6/16, 107, 39, 83, 43, 3, 5
2023/6/17, 75, 36, 112, 28, 5, 4
2023/6/18, 79, 47, 80, 25, 5, 4
2023/6/19, 84, 30, 37, 17, 4, 3
2023/6/20, 39, 23, 42, 28, 5, 4
2023/6/21, 44, 34, 51, 37, 3, 4
2023/6/22, 65, 25, 41, 25, 3, 3
2023/6/23, 57, 21, 39, 18, 4, 3
2023/6/24, 45, 18, 38, 20, 2, 3
2023/6/25, 41, 20, 22, 18, 2, 2
2023/6/26, 34, 22, 33, 12, 2, 3
2023/6/27, 34, 19, 41, 17, 3, 3
2023/6/28, 39, 29, 27, 16, 2, 3
2023/6/29, 46, 23, 42, 24, 2, 3
2023/6/30, 42, 35, 59, 34, 5, 6
2023/1/2, 28, 29, 26, 28, 5, 3
