date, pm25, pm10, o3, no2, so2, co
2024/6/14, 99, 42, , 11, 2, 7
2024/6/15, 88, 36, , 12, 2, 5
2024/6/16, 61, 26, , 7, 1, 4
2024/6/17, 63, 24, , 9, 2, 3
2024/6/18, 48, 17, , 10, 1, 4
2024/6/19, 50, 25, , 13, , 6
2024/6/20, 61, 28, , 22, 1, 6
2024/6/21, 78, 22, , 12, 1, 4
2024/6/22, 38, 18, , 7, 1, 4
2024/6/23, 42, 26, , 10, 2, 4
2024/6/24, 46, 22, , 8, 1, 4
2024/6/25, 57, 21, , 11, 1, 4
2024/6/26, 48, 24, , 11, 1, 6
2024/6/27, 52, 14, , 11, , 5
2024/6/28, 31, 24, , 12, 1, 6
2024/6/29, 56, 22, , 11, 1, 6
2024/6/30, 37, 18, , 7, , 7
2024/1/1, 173, 75, , 26, 5, 10
2024/1/2, 142, 74, , 20, 3, 12
2024/1/3, 153, 91, , 32, 5, 11
2024/1/4, 168, 88, , 41, 7, 13
2024/1/5, 166, 121, , 42, 8, 16
2024/1/6, 195, 69, , 20, 5, 10
2024/1/7, 123, 34, , 22, 4, 8
2024/1/8, 61, 78, , 28, 6, 13
2024/1/9, 151, 87, , 23, 5, 12
2024/1/10, 163, 86, , 32, 5, 12
2024/1/11, 164, 89, , 41, 6, 13
2024/1/12, 160, 106, , 54, 7, 17
2024/1/13, 178, 100, , 30, 6, 12
2024/1/14, 173, 50, , 13, 4, 9
2024/1/15, 80, 34, , 18, 4, 7
2024/1/16, 42, 48, , 24, 5, 10
2024/1/17, 87, 30, , 18, 4, 10
2024/1/18, 80, 27, , 14, 3, 10
2024/1/19, 77, 41, , 17, , 11
2024/1/20, 104, 53, , 14, 4, 10
2024/1/21, 119, 43, , 10, 5, 9
2024/1/22, 84, 36, , 12, 6, 9
2024/1/23, 69, 46, , 19, 4, 8
2024/1/24, 86, 63, , 30, 6, 10
2024/1/25, 128, 76, , 34, 7, 11
2024/1/26, 157, 88, , 37, 8, 11
2024/1/27, 168, 91, , 35, 7, 11
2024/1/28, 168, 90, , 39, 7, 10
2024/1/29, 166, 45, , 23, 4, 7
2024/1/30, 113, 30, , 24, 4, 8
2024/1/31, 85, 24, , 10, 3, 7
2024/2/1, 60, 31, , 10, 4, 7
2024/2/2, 66, 19, , 10, 3, 7
2024/2/3, 60, 31, , 12, 4, 8
2024/2/4, 79, 42, , 9, 4, 7
2024/2/5, 109, 60, , 12, 5, 8
2024/2/6, 147, 51, , 11, 5, 8
2024/2/7, 116, 69, , 13, 6, 10
2024/2/8, 152, 122, , 17, 5, 11
2024/2/9, 216, 107, , 12, 6, 9
2024/2/10, 203, 87, , 14, 5, 9
2024/2/11, 174, 68, , 10, 5, 6
2024/2/12, 128, 43, , 5, 4, 4
2024/2/13, 85, 53, , 12, 2, 7
2024/2/14, 116, 50, , 12, 4, 6
2024/2/15, 102, 28, , 8, 4, 4
2024/2/16, 58, 29, , 9, 5, 4
2024/2/17, 62, 32, , 10, 4, 5
2024/2/18, 71, 33, , 13, 2, 7
2024/2/19, 88, 16, , 9, 2, 7
2024/2/20, 43, 13, , 9, 3, 7
2024/2/21, 42, 27, , 10, 4, 7
2024/2/22, 68, 43, , 12, 4, 7
2024/2/23, 92, 46, , 13, 3, 8
2024/2/24, 110, 57, , 9, 3, 8
2024/2/25, 138, 76, , 16, 6, 9
2024/2/26, 139, 60, , 16, 6, 10
2024/2/27, 113, 37, , 25, 2, 11
2024/2/28, 83, 22, , 14, 1, 9
2024/2/29, 66, 48, , 11, 3, 6
2024/3/1, 81, 56, , 22, 3, 7
2024/3/2, 103, 61, , 21, 4, 8
2024/3/3, 127, 42, , 23, 2, 8
2024/3/4, 83, 20, , 20, 2, 9
2024/3/5, 65, 60, , 15, 4, 9
2024/3/6, 115, 60, , 23, 4, 11
2024/3/7, 121, 75, , 20, 3, 9
2024/3/8, 151, 77, , 27, 4, 8
2024/3/9, 155, 58, , 17, 4, 6
2024/3/10, 109, 55, , 27, 4, 7
2024/3/11, 111, 77, , 23, 4, 10
2024/3/12, 144, 49, , 23, 4, 7
2024/3/13, 94, 57, , 33, 4, 9
2024/3/14, 106, 59, , 20, 3, 6
2024/3/15, 116, 43, , 17, 3, 6
2024/3/16, 100, 76, , 21, 4, 11
2024/3/17, 120, 65, , 18, 3, 8
2024/3/18, 82, 74, , 22, 4, 9
2024/3/19, 105, 100, , 24, 4, 8
2024/3/20, 101, 70, , 19, 4, 7
2024/3/21, 101, 61, , 21, 3, 6
2024/3/22, 92, 79, , 48, 5, 11
2024/3/23, 145, 62, , 24, 3, 17
2024/3/24, 144, 35, , 14, 2, 8
2024/3/25, 98, 31, , 14, 1, 7
2024/3/26, 83, 44, , 21, 2, 6
2024/3/27, 103, 37, , 21, 2, 7
2024/3/28, 98, 52, , 30, 3, 7
2024/3/29, 91, 57, , 28, 4, 9
2024/3/30, 102, 81, , 23, 4, 10
2024/3/31, 135, 70, , 22, 3, 9
2023/10/1, 67, 25, , 9, 4, 7
2023/10/2, 40, 24, , 12, 4, 8
2023/10/3, 49, 27, , 11, 4, 9
2023/10/4, 51, 41, , 8, 3, 7
2023/10/5, 54, 32, , 11, 4, 7
2023/10/6, 45, 19, , 11, 3, 8
2023/10/7, 43, 28, , 16, 3, 10
2023/10/8, 70, 54, , 27, 4, 10
2023/10/9, 112, 57, , 26, 4, 11
2023/10/10, 116, 34, , 15, 3, 8
2023/10/11, 76, 31, , 16, 3, 7
2023/10/12, 73, 28, , 18, 2, 10
2023/10/13, 72, 57, , 26, 5, 10
2023/10/14, 122, 59, , 33, 4, 10
2023/10/15, 124, 69, , 48, 5, 13
2023/10/16, 145, 69, , 35, 5, 9
2023/10/17, 153, 57, , 22, 3, 7
2023/10/18, 117, 62, , 34, 3, 8
2023/10/19, 135, 27, , 14, 3, 6
2023/10/20, 50, 46, , 27, 5, 8
2023/10/21, 79, 51, , 30, 4, 8
2023/10/22, 103, 44, , 30, 3, 8
2023/10/23, 86, 48, , 31, 3, 9
2023/10/24, 103, 73, , 56, 6, 17
2023/10/25, 154, 77, , 56, 4, 15
2023/10/26, 157, 71, , 28, 4, 11
2023/10/27, 127, 36, , 25, 4, 8
2023/10/28, 51, 42, , 25, 4, 7
2023/10/29, 65, 49, , 26, 3, 9
2023/10/30, 84, 54, , 32, 3, 8
2023/10/31, 105, 54, , 27, 3, 7
2023/11/1, 102, 44, , 25, 3, 5
2023/11/2, 79, 54, , 31, 3, 8
2023/11/3, 102, 49, , 28, 3, 8
2023/11/4, 105, 35, , 15, 2, 8
2023/11/5, 76, 34, , 11, 3, 7
2023/11/6, 58, 51, , 26, 4, 8
2023/11/7, 77, 55, , 28, 4, 9
2023/11/8, 101, 61, , 34, 4, 10
2023/11/9, 134, , , , , 
2023/11/13, 80, 68, , 32, 5, 12
2023/11/14, 133, 75, , 38, 6, 12
2023/11/15, 158, 99, , 16, 5, 7
2023/11/16, 123, 75, , 17, 5, 7
2023/11/17, 77, 46, , 24, 5, 9
2023/11/18, 68, 58, , 32, 5, 9
2023/11/19, 99, 71, , 46, 5, 12
2023/11/20, 132, 73, , 44, 5, 10
2023/11/21, 151, 67, , 46, 4, 10
2023/11/22, 146, 89, , 31, 7, 10
2023/11/23, 146, 47, , 14, 5, 7
2023/11/24, 53, 35, , 19, 4, 6
2023/11/25, 55, 45, , 27, 4, 7
2023/11/26, 93, 71, , 22, 6, 10
2023/11/27, 142, 89, , 29, 6, 11
2023/11/28, 158, 78, , 22, 4, 8
2023/11/29, 134, 39, , 13, 5, 7
2023/11/30, 62, 49, , 22, 6, 8
2023/12/1, 85, 62, , 35, 6, 10
2023/12/2, 114, 78, , 45, 8, 14
2023/12/3, 152, 78, , 41, 7, 12
2023/12/4, 158, 79, , 40, 6, 12
2023/12/5, 160, 90, , 31, 6, 7
2023/12/6, 139, 96, , 30, 5, 7
2023/12/7, 118, 68, , 34, 5, 7
2023/12/8, 114, 75, , 53, 6, 10
2023/12/9, 148, 52, , 27, 4, 9
2023/12/10, 115, 21, , 12, 3, 7
2023/12/11, 60, 45, , 15, 3, 6
2023/12/12, 102, 55, , 23, 4, 6
2023/12/13, 109, 70, , 36, 4, 9
2023/12/14, 145, 30, , 17, 3, 10
2023/12/15, 72, 42, , 10, 4, 10
2023/12/16, 85, 31, , 11, 6, 9
2023/12/17, 61, 33, , 22, 5, 13
2023/12/18, 74, 41, , 24, 4, 10
2023/12/19, 97, 63, , 19, 6, 9
2023/12/20, 118, 42, , 14, 6, 6
2023/12/21, 74, 43, , 18, 6, 7
2023/12/22, 81, 48, , 28, 6, 5
2023/12/23, 99, 71, , 30, 8, 9
2023/12/24, 151, 93, , 38, 7, 12
2023/12/25, 163, 95, , 49, 7, 11
2023/12/26, 165, 98, , 49, 6, 12
2023/12/27, 170, 110, , 47, 6, 19
2023/12/28, 186, 90, , 28, 4, 13
2023/12/29, 171, 81, , 29, 4, 14
2023/12/30, 171, 119, , 19, 5, 16
2023/12/31, 195, 105, , 24, 4, 15
2023/7/1, 56, 35, , 9, 2, 5
2023/7/2, 95, 26, , 9, 2, 4
2023/7/3, 73, 24, , 6, 2, 4
2023/7/4, 59, 20, , 4, 2, 4
2023/7/5, 55, 29, , 9, 1, 4
2023/7/6, 71, 34, , 15, 2, 7
2023/7/7, 71, 19, , 7, 2, 3
2023/7/8, 55, 23, , 7, 2, 5
2023/7/9, 56, 20, , 12, 2, 4
2023/7/10, 44, 36, , 13, 3, 5
2023/7/11, 80, 46, , 15, 2, 6
2023/7/12, 93, 40, , 10, 2, 5
2023/7/13, 76, 32, , 7, 2, 4
2023/7/14, 70, 32, , 8, 3, 5
2023/7/15, 66, 38, , 12, 3, 8
2023/7/16, 73, 19, , 7, 2, 4
2023/7/17, 47, 18, , 4, 2, 6
2023/7/18, 40, 21, , 8, 1, 5
2023/7/19, 49, 17, , 10, 1, 6
2023/7/20, 48, 19, , 6, 1, 5
2023/7/21, 53, 10, , 4, 2, 4
2023/7/22, 22, 17, , 5, 2, 4
2023/7/23, 40, 24, , 6, 3, 5
2023/7/24, 59, 28, , 9, 3, 4
2023/7/25, 59, 19, , 6, 3, 4
2023/7/26, 28, 14, , 6, 2, 2
2023/7/27, 15, 11, , 6, 2, 4
2023/7/28, 24, 13, , 3, 3, 3
2023/7/29, 33, 19, , 5, 3, 4
2023/7/30, 46, 25, , 6, 4, 5
2023/7/31, 50, 18, , 6, 4, 5
2023/8/1, 46, 23, , 5, 4, 5
2023/8/2, 53, 24, , 4, 3, 5
2023/8/3, 51, 25, , 4, 3, 6
2023/8/4, 54, 33, , 7, 4, 9
2023/8/5, 67, 39, , 7, 3, 7
2023/8/6, 72, 30, , 7, 5, 9
2023/8/7, 58, 34, , 6, 4, 10
2023/8/8, 69, 32, , 9, 4, 8
2023/8/9, 68, 39, , 9, 3, 9
2023/8/10, 88, 54, , 13, 3, 9
2023/8/11, 116, 54, , 10, 4, 8
2023/8/12, 120, 46, , 10, 4, 8
2023/8/13, 88, 35, , 10, 4, 7
2023/8/14, 74, 27, , 9, 4, 8
2023/8/15, 67, 41, , 16, 3, 8
2023/8/16, 89, 34, , 15, 4, 7
2023/8/17, 75, 31, , 18, 4, 6
2023/8/18, 72, 32, , 11, 4, 6
2023/8/19, 69, 30, , 7, 3, 5
2023/8/20, 64, 25, , 6, 3, 4
2023/8/21, 57, 26, , 11, 3, 7
2023/8/22, 68, 34, , 11, 4, 8
2023/8/23, 74, 50, , 12, 4, 9
2023/8/24, 97, 42, , 11, 4, 7
2023/8/25, 80, 33, , 10, 4, 6
2023/8/26, 60, 24, , 7, 4, 5
2023/8/27, 49, 16, , 8, 4, 6
2023/8/28, 36, 24, , 11, 4, 8
2023/8/29, 68, 24, , 15, 3, 8
2023/8/30, 70, 38, , 14, 4, 8
2023/8/31, 85, 33, , 15, 4, 7
2023/9/1, 59, 38, , 9, 5, 8
2023/9/2, 75, 40, , 9, 4, 8
2023/9/3, 81, 28, , 9, 4, 6
2023/9/4, 62, 29, , 9, 4, 6
2023/9/5, 61, 30, , 8, 4, 6
2023/9/6, 66, 37, , 7, 4, 7
2023/9/7, 82, 35, , 10, 4, 6
2023/9/8, 78, 32, , 12, 5, 6
2023/9/9, 62, 36, , 11, 4, 5
2023/9/10, 69, 41, , 12, 4, 6
2023/9/11, 71, 33, , 15, 4, 6
2023/9/12, 69, 16, , 13, 4, 6
2023/9/13, 56, 18, , 12, 4, 7
2023/9/14, 53, 15, , 16, 4, 9
2023/9/15, 58, 29, , 18, 4, 10
2023/9/16, 83, 41, , 20, 4, 8
2023/9/17, 101, 51, , 17, 4, 8
2023/9/18, 117, 40, , 11, 4, 6
2023/9/19, 85, 25, , 10, 4, 6
2023/9/20, 56, 29, , 11, 4, 7
2023/9/21, 57, 24, , 15, 4, 8
2023/9/22, 64, 16, , 15, 3, 6
2023/9/23, 48, 21, , 16, 2, 8
2023/9/24, 59, 46, , 17, 3, 10
2023/9/25, 105, 46, , 18, 4, 12
2023/9/26, 99, 54, , 19, 3, 9
2023/9/27, 127, 58, , 13, 4, 11
2023/9/28, 137, 47, , 11, 4, 10
2023/9/29, 109, 33, , 13, 3, 11
2023/9/30, 85, 36, , 9, 4, 9
2023/4/1, 103, 54, , 20, 5, 6
2023/4/2, 90, 46, , 12, 3, 3
2023/4/3, 76, 24, , 11, 2, 5
2023/4/4, 66, 29, , 10, 2, 7
2023/4/5, 76, 43, , 17, 3, 9
2023/4/6, 108, 54, , 13, 3, 7
2023/4/7, 120, 63, , 20, 4, 7
2023/4/8, 112, 55, , 17, 4, 5
2023/4/9, 95, 57, , 18, 5, 6
2023/4/10, 101, 201, , 20, 5, 7
2023/4/11, 127, 237, , 13, 4, 7
2023/4/12, 147, 115, , 21, 4, 7
2023/4/13, 122, 87, , 23, 4, 10
2023/4/14, 144, 65, , 12, 3, 6
2023/4/15, 104, 78, , 12, 5, 7
2023/4/16, 115, 70, , 16, 5, 6
2023/4/17, 106, 65, , 23, 4, 6
2023/4/18, 113, 52, , 14, 4, 6
2023/4/19, 111, 36, , 12, 3, 5
2023/4/20, 73, 52, , 8, 4, 5
2023/4/21, 71, 75, , 9, 4, 6
2023/4/22, 76, 83, , 9, 3, 5
2023/4/23, 95, 41, , 8, 3, 6
2023/4/24, 62, 46, , 13, 5, 10
2023/4/25, 82, 56, , 12, 4, 9
2023/4/26, 116, 55, , 12, 3, 7
2023/4/27, 99, 53, , 14, 2, 7
2023/4/28, 110, 66, , 13, 2, 9
2023/4/29, 97, 68, , 25, 3, 7
2023/4/30, 87, 67, , 21, 3, 5
2023/5/1, 96, 48, , 7, 3, 4
2023/5/2, 64, 34, , 10, 2, 6
2023/5/3, 67, 36, , 11, 2, 7
2023/5/4, 81, 26, , 13, 1, 8
2023/5/5, 79, 37, , 8, 2, 8
2023/5/6, 85, 27, , 6, 2, 6
2023/5/7, 59, 38, , 9, 2, 6
2023/5/8, 80, 43, , 19, 3, 7
2023/5/9, 84, 44, , 21, 4, 5
2023/5/10, 73, 39, , 21, 3, 5
2023/5/11, 75, 49, , 17, 3, 5
2023/5/12, 95, 55, , 28, 3, 7
2023/5/13, 108, 57, , 19, 4, 7
2023/5/14, 105, 51, , 18, 3, 6
2023/5/15, 90, 57, , 18, 4, 5
2023/5/16, 103, 19, , 12, 2, 5
2023/5/17, 49, 19, , 8, 2, 5
