date, pm25, pm10, o3, no2, so2, co
2024/6/15, 92, 40, , 8, 4, 7
2024/6/16, 72, 42, , 7, 3, 5
2024/6/17, 74, 51, , 9, 4, 6
2024/6/18, 84, 50, , 9, 4, 6
2024/6/19, 78, 41, , 8, 3, 7
2024/6/20, 65, 57, , 12, 3, 8
2024/6/21, 125, 99, , 9, 2, 6
2024/6/22, 137, 76, , 9, 2, 6
2024/6/23, 106, 45, , 7, 3, 4
2024/6/24, 87, 53, , 12, 4, 6
2024/6/25, 79, 66, , 10, 4, 5
2024/6/26, 99, 49, , 8, 3, 4
2024/6/27, 67, 55, , 10, 4, 5
2024/6/28, 78, 56, , 10, 4, 8
2024/6/29, 100, 46, , 8, 3, 6
2024/6/30, 98, 42, , 9, 4, 9
2024/1/1, 146, 127, , 34, 2, 13
2024/1/2, 216, 35, , 18, , 6
2024/1/3, 73, 113, , 38, 2, 12
2024/1/4, 199, 40, , 24, 1, 5
2024/1/5, 66, 28, , 16, 1, 2
2024/1/6, 58, 20, , 13, 1, 2
2024/1/7, 42, 61, , 27, 3, 4
2024/1/8, 121, 60, , 28, 3, 6
2024/1/9, 116, 66, , 26, 2, 6
2024/1/10, 134, 94, , 30, 2, 8
2024/1/11, 170, 107, , 38, 3, 12
2024/1/12, 183, 53, , 23, 2, 7
2024/1/13, 97, 27, , 11, , 2
2024/1/14, 39, 57, , 26, 2, 4
2024/1/15, 103, 64, , 24, 2, 5
2024/1/16, 139, 58, , 18, , 5
2024/1/17, 149, 46, , 23, 3, 7
2024/1/18, 101, 41, , 18, 3, 5
2024/1/19, 71, 41, , 15, 3, 7
2024/1/20, 69, 28, , 5, 1, 4
2024/1/21, 40, 16, , 4, 1, 2
2024/1/22, 25, 24, , 9, 1, 5
2024/1/23, 35, 25, , 10, 1, 2
2024/1/24, 43, 47, , 24, 3, 4
2024/1/25, 88, 34, , 13, 2, 2
2024/1/26, 56, 51, , 20, 3, 4
2024/1/27, 98, 72, , 31, 4, 7
2024/1/28, 148, 86, , 29, 3, 12
2024/1/29, 162, 97, , 24, 3, 13
2024/1/30, 169, 95, , 20, 3, 11
2024/1/31, 163, 34, , 12, 4, 5
2024/2/1, 63, 52, , 17, 3, 5
2024/2/2, 109, 76, , 26, 5, 11
2024/2/3, 159, 58, , 20, 6, 10
2024/2/4, 123, 85, , 16, 4, 10
2024/2/5, 169, 66, , 13, 2, 8
2024/2/6, 142, 28, , 7, 2, 3
2024/2/7, 70, 39, , 9, 2, 2
2024/2/8, 88, 131, , 17, 6, 10
2024/2/9, 230, 47, , 6, 4, 3
2024/2/10, 100, 76, , 9, 5, 3
2024/2/11, 164, 122, , 14, 6, 7
2024/2/12, 200, 147, , 21, 5, 11
2024/2/13, 226, 100, , 16, 6, 12
2024/2/14, 169, 39, , 6, 2, 2
2024/2/15, 59, 62, , 6, 3, 3
2024/2/16, 111, 62, , 12, 4, 7
2024/2/17, 128, 66, , 19, 3, 10
2024/2/18, 146, 20, , 3, 2, 1
2024/2/19, 29, 32, , 5, 3, 3
2024/2/20, 50, 33, , 5, 2, 3
2024/2/21, 44, 26, , 8, 3, 4
2024/2/22, 56, 37, , 13, 4, 5
2024/2/23, 65, 59, , 13, 5, 5
2024/2/24, 127, 70, , 13, 4, 7
2024/2/25, 125, 63, , 15, 4, 7
2024/2/26, 110, 58, , 15, 4, 5
2024/2/27, 86, 81, , 24, 5, 11
2024/2/28, 142, 38, , 7, 3, 3
2024/2/29, 77, 28, , 7, 2, 1
2024/3/1, 43, 71, , 14, 2, 5
2024/3/2, 129, 54, , 16, 4, 7
2024/3/3, 101, 61, , 18, 5, 7
2024/3/4, 115, 65, , 13, 4, 6
2024/3/5, 124, 79, , 20, 3, 7
2024/3/6, 161, 66, , 19, 3, 5
2024/3/7, 122, 20, , 9, 2, 2
2024/3/8, 33, 60, , 21, 3, 4
2024/3/9, 105, 87, , 16, 4, 6
2024/3/10, 163, 117, , 28, 6, 10
2024/3/11, 181, 86, , 14, 5, 7
2024/3/12, 158, 76, , 22, 3, 5
2024/3/13, 154, 105, , 20, 4, 6
2024/3/14, 168, 82, , 12, 4, 5
2024/3/15, 150, 98, , 19, 4, 5
2024/3/16, 143, 54, , 6, 2, 2
2024/3/17, 47, 90, , 17, 5, 4
2024/3/18, 130, 106, , 5, 2, 1
2024/3/19, 55, 54, , 10, 2, 3
2024/3/20, 55, 77, , 23, 5, 6
2024/3/21, 129, 66, , 14, 3, 6
2024/3/22, 114, 96, , 37, 7, 14
2024/3/23, 158, 63, , 16, 4, 8
2024/3/24, 103, 59, , 18, 2, 7
2024/3/25, 126, 58, , 14, 3, 8
2024/3/26, 138, 73, , 18, 3, 5
2024/3/27, 153, 294, , 11, 3, 3
2024/3/28, 126, 127, , 12, 3, 3
2024/3/29, 113, 73, , 15, 3, 3
2024/3/30, 82, 84, , 22, 5, 7
2024/3/31, 126, 68, , 14, 4, 6
2023/10/1, 53, 52, , 19, 4, 5
2023/10/2, 98, 41, , 12, 3, 4
2023/10/3, 71, 35, , 11, 3, 4
2023/10/4, 67, 29, , 14, 4, 4
2023/10/5, 48, 67, , 22, 4, 5
2023/10/6, 121, 63, , 23, 4, 4
2023/10/7, 111, 55, , 23, 3, 4
2023/10/8, 106, 36, , 13, 2, 4
2023/10/9, 64, 35, , 20, 3, 6
2023/10/10, 61, 48, , 25, 3, 7
2023/10/11, 94, 53, , 20, 4, 6
2023/10/12, 107, 45, , 18, 4, 4
2023/10/13, 97, 25, , 22, 2, 2
2023/10/14, 43, 62, , 27, 4, 5
2023/10/15, 105, 38, , 20, 3, 4
2023/10/16, 51, 68, , 22, 5, 6
2023/10/17, 110, 37, , 12, 2, 4
2023/10/18, 81, 22, , 12, 2, 1
2023/10/19, 30, 19, , 10, 3, 1
2023/10/20, 23, 45, , 23, 3, 2
2023/10/21, 78, 93, , 33, 5, 6
2023/10/22, 166, 98, , 37, 5, 8
2023/10/23, 171, 112, , 33, 4, 9
2023/10/24, 179, 137, , 48, 4, 11
2023/10/25, 199, 40, , 17, 3, 5
2023/10/26, 65, 60, , 24, 3, 6
2023/10/27, 84, 109, , 30, 4, 9
2023/10/28, 171, 123, , 27, 4, 10
2023/10/29, 197, 125, , 22, 4, 13
2023/10/30, 204, 121, , 21, 2, 13
2023/10/31, 191, 135, , 17, 2, 15
2023/11/1, 226, 95, , 16, 3, 9
2023/11/2, 151, 30, , 9, 2, 2
2023/11/3, 27, 46, , 19, 3, 6
2023/11/4, 56, 40, , 15, 3, 5
2023/11/5, 59, 43, , 8, 2, 1
2023/11/6, 42, 45, , 22, 3, 4
2023/11/7, 73, 74, , 30, 4, 8
2023/11/8, 136, 27, , 11, 2, 3
2023/11/9, 57, 16, , 7, 1, 1
2023/11/10, 22, 33, , 21, 3, 3
2023/11/11, 59, 22, , 11, 2, 1
2023/11/12, 44, 49, , 23, 2, 3
2023/11/13, 99, 98, , 34, 4, 8
2023/11/14, 177, 127, , 36, 4, 10
2023/11/15, 207, 40, , 22, 2, 4
2023/11/16, 62, 19, , 8, 1, 1
2023/11/17, 18, 49, , 22, 3, 5
2023/11/18, 89, 64, , 26, 3, 7
2023/11/19, 100, 84, , 31, 5, 9
2023/11/20, 144, 126, , 30, 3, 11
2023/11/21, 199, 124, , 32, 3, 12
2023/11/22, 190, 35, , 7, 2, 1
2023/11/23, 19, 21, , 9, 2, 1
2023/11/24, 28, 42, , 28, 3, 4
2023/11/25, 75, 72, , 32, 5, 8
2023/11/26, 145, 64, , 26, 4, 7
2023/11/27, 113, 22, , 14, 2, 3
2023/11/28, 33, 25, , 9, 1, 2
2023/11/29, 32, 40, , 10, 2, 2
2023/11/30, 43, 34, , 14, 2, 4
2023/12/1, 54, 54, , 24, 3, 6
2023/12/2, 98, 83, , 31, 5, 9
2023/12/3, 147, 111, , 38, 5, 11
2023/12/4, 185, 143, , 51, 5, 16
2023/12/5, 220, 108, , 18, 2, 4
2023/12/6, 103, 149, , 33, 4, 9
2023/12/7, 165, 165, , 50, 6, 14
2023/12/8, 187, 67, , 15, 4, 5
2023/12/9, 70, 53, , 10, 4, 5
2023/12/10, 64, 39, , 10, 2, 2
2023/12/11, 61, 96, , 18, 1, 8
2023/12/12, 173, 49, , 19, 3, 9
2023/12/13, 111, 39, , 10, 1, 4
2023/12/14, 85, 21, , 6, 1, 1
2023/12/15, 46, 17, , 5, 1, 1
2023/12/16, 33, 32, , 14, 1, 3
2023/12/17, 72, 64, , 30, 4, 6
2023/12/18, 149, 43, , 17, 2, 5
2023/12/19, 88, 16, , 7, 1, 1
2023/12/20, 34, 27, , 10, , 3
2023/12/21, 41, 54, , 25, 1, 5
2023/12/22, 98, 65, , 31, 2, 8
2023/12/23, 139, 70, , 31, 2, 8
2023/12/24, 145, 112, , 41, 3, 14
2023/12/25, 198, 76, , 31, 3, 11
2023/12/26, 142, 39, , 23, 4, 10
2023/12/27, 79, 73, , 30, 2, 9
2023/12/28, 158, 105, , 34, 1, 11
2023/12/29, 197, 133, , 41, 1, 14
2023/12/30, 243, 36, , 11, 1, 6
2023/12/31, 71, 70, , 19, 1, 7
2023/7/1, 62, 50, , 10, 2, 5
2023/7/2, 92, 44, , 10, 3, 7
2023/7/3, 92, 26, , 6, 2, 5
2023/7/4, 64, 48, , 9, 2, 4
2023/7/5, 69, 66, , 12, 3, 5
2023/7/6, 85, 52, , 6, 2, 5
2023/7/7, 95, 27, , 8, 2, 3
2023/7/8, 45, 22, , 9, 2, 3
2023/7/9, 37, 47, , 11, 3, 6
2023/7/10, 82, 41, , 6, 2, 8
2023/7/11, 93, 31, , 8, 2, 8
2023/7/12, 94, 47, , 7, 1, 10
2023/7/13, 116, 29, , 8, 2, 7
2023/7/14, 70, 13, , 6, 2, 4
2023/7/15, 28, 27, , 11, 2, 5
2023/7/16, 51, 34, , 8, 3, 6
2023/7/17, 73, 44, , 9, 2, 7
2023/7/18, 92, 53, , 10, 2, 6
2023/7/19, 117, 50, , 11, 2, 5
2023/7/20, 108, 41, , 7, 2, 6
2023/7/21, 94, 18, , 5, 2, 6
2023/7/22, 54, 27, , 7, 2, 5
2023/7/23, 67, 48, , 8, 2, 7
2023/7/24, 108, 27, , 7, 2, 7
2023/7/25, 59, 41, , 8, 2, 6
2023/7/26, 92, 44, , 8, 2, 6
2023/7/27, 107, 35, , 8, 2, 5
2023/7/28, 80, 14, , 6, 2, 4
2023/7/29, 26, 16, , 4, 2, 3
2023/7/30, 47, 23, , 4, , 4
2023/7/31, 56, 31, , 7, , 4
2023/8/1, 75, 30, , 7, 2, 4
2023/8/2, 74, 43, , 6, , 5
2023/8/3, 94, 41, , 5, , 5
2023/8/4, 89, 30, , 7, 2, 6
2023/8/5, 71, 15, , 6, 3, 4
2023/8/6, 23, 26, , 7, 3, 5
2023/8/7, 53, 45, , 6, 2, 8
2023/8/8, 95, 54, , 7, 3, 10
2023/8/9, 125, 27, , 9, 4, 6
2023/8/10, 56, 45, , 10, 3, 6
2023/8/11, 89, 19, , 6, 2, 8
2023/8/12, 51, 25, , 8, 2, 6
2023/8/13, 61, 31, , 8, 2, 6
2023/8/14, 77, 37, , 8, 2, 6
2023/8/15, 73, 46, , 9, 3, 6
2023/8/16, 93, 46, , 11, 4, 11
2023/8/17, 97, 56, , 9, 3, 7
2023/8/18, 117, 55, , 10, 2, 7
2023/8/19, 116, 38, , 11, 3, 7
2023/8/20, 94, 25, , 7, 2, 6
2023/8/21, 62, 19, , 9, 2, 5
2023/8/22, 55, 30, , 14, 3, 4
2023/8/23, 49, 24, , 9, 2, 3
2023/8/24, 56, 49, , 12, 3, 4
2023/8/25, 109, 43, , 13, 3, 7
2023/8/26, 96, 32, , 13, 3, 6
2023/8/27, 67, 29, , 11, 3, 4
2023/8/28, 54, 29, , 9, 3, 2
2023/8/29, 44, 46, , 16, 4, 4
2023/8/30, 75, 43, , 9, 3, 6
2023/8/31, 82, 36, , 10, 3, 6
2023/9/1, 69, 38, , 15, 3, 6
2023/9/2, 72, 65, , 11, 3, 7
2023/9/3, 134, 75, , 13, 2, 8
2023/9/4, 147, 66, , 10, 3, 8
2023/9/5, 136, 63, , 9, 2, 8
2023/9/6, 159, 72, , 9, 3, 9
2023/9/7, 188, 55, , 13, 4, 5
2023/9/8, 116, 36, , 8, 2, 8
2023/9/9, 88, 34, , 11, 2, 8
2023/9/10, 88, 51, , 12, 2, 8
2023/9/11, 115, 23, , 11, 3, 4
2023/9/12, 41, 31, , 17, 4, 6
2023/9/13, 39, 31, , 14, 4, 3
2023/9/14, 50, 44, , 14, 5, 6
2023/9/15, 81, 53, , 13, 4, 6
2023/9/16, 109, 49, , 12, 4, 5
2023/9/17, 96, 63, , 13, 3, 8
2023/9/18, 119, 46, , 14, 3, 6
2023/9/19, 92, 23, , 15, 5, 4
2023/9/20, 36, 37, , 14, 4, 4
2023/9/21, 65, 32, , 11, 3, 4
2023/9/22, 52, 30, , 15, 3, 4
2023/9/23, 43, 39, , 18, 5, 8
2023/9/24, 64, 51, , 20, 3, 5
2023/9/25, 93, 58, , 22, 4, 7
2023/9/26, 125, 52, , 19, 3, 7
