date, pm25, pm10, o3, no2, so2, co
2024/6/14, 121, 47, , 14, 3, 7
2024/6/15, 106, 48, , 17, 4, 7
2024/6/16, 99, 34, , 11, 3, 7
2024/6/17, 79, 39, , 12, 4, 3
2024/6/18, 74, 29, , 12, 2, 6
2024/6/19, 84, 20, , 9, 1, 5
2024/6/20, 66, 28, , 12, 2, 7
2024/6/21, 105, 17, , 5, 1, 7
2024/6/22, 54, 24, , 4, 2, 6
2024/6/23, 75, 41, , 8, 3, 8
2024/6/24, 83, 53, , 9, 2, 5
2024/6/25, 105, 40, , 8, 1, 5
2024/6/26, 93, 21, , 5, , 5
2024/6/27, 62, 14, , 6, 1, 5
2024/6/28, 44, 13, , 7, 1, 5
2024/6/29, 46, 12, , 5, 1, 6
2024/6/30, 53, 18, , 6, 1, 6
2024/1/1, 161, 79, , 26, 3, 8
2024/1/2, 160, 73, , 22, 2, 9
2024/1/3, 162, 70, , 24, 1, 9
2024/1/4, 147, 94, , 36, 6, 8
2024/1/5, 180, 116, , 34, 4, 10
2024/1/6, 206, 51, , 17, 3, 4
2024/1/7, 105, 49, , 24, 3, 4
2024/1/8, 103, 81, , 24, 2, 7
2024/1/9, 168, 75, , 20, 4, 6
2024/1/10, 154, 79, , 23, 2, 6
2024/1/11, 164, 82, , 36, 3, 8
2024/1/12, 166, 109, , 46, 6, 10
2024/1/13, 200, 103, , 23, 3, 7
2024/1/14, 189, 29, , 12, 1, 2
2024/1/15, 57, 43, , 20, 2, 3
2024/1/16, 67, 50, , 21, 2, 4
2024/1/17, 105, 22, , 16, 1, 4
2024/1/18, 80, 31, , 10, 3, 3
2024/1/19, 108, 53, , 15, 1, 5
2024/1/20, 138, 53, , 13, 1, 5
2024/1/21, 132, 31, , 7, 2, 4
2024/1/22, 75, 28, , 9, 2, 2
2024/1/23, 62, 46, , 14, 4, 4
2024/1/24, 101, 60, , 25, 5, 5
2024/1/25, 139, 70, , 28, 5, 6
2024/1/26, 156, 77, , 31, 4, 7
2024/1/27, 162, 81, , 30, 5, 7
2024/1/28, 167, 99, , 38, 5, 8
2024/1/29, 182, 71, , 27, 2, 5
2024/1/30, 166, 31, , 19, 1, 6
2024/1/31, 94, 14, , 7, 1, 2
2024/2/1, 51, 27, , 7, 2, 3
2024/2/2, 75, 27, , 6, 1, 2
2024/2/3, 83, 37, , 10, 1, 5
