date, pm25, pm10, o3, no2, so2, co
2024/6/12, 55, 33, , 12, 3, 8
2024/6/13, 68, 18, , 4, 2, 6
2024/6/14, 53, 36, , 10, 2, 6
2024/6/15, 81, 36, , 12, 2, 6
2024/6/16, 78, 16, , 9, 2, 6
2024/6/17, 39, 20, , 8, 2, 5
2024/6/18, 55, 27, , 9, 2, 6
2024/6/19, 48, 24, , 14, 2, 7
2024/6/20, 63, 33, , 11, 3, 6
2024/6/21, 72, 36, , 10, 2, 7
2024/6/22, 76, 40, , 13, 2, 7
2024/6/23, 68, 30, , 17, 2, 7
2024/6/24, 60, 28, , 15, 2, 7
2024/6/25, 51, 19, , 18, 2, 7
2024/6/26, 48, 30, , 18, 2, 7
2024/6/27, 70, 21, , 13, 2, 5
2024/6/28, 55, 26, , 7, 2, 4
2024/6/29, 57, 30, , 8, 3, 5
2024/6/30, 64, 34, , 21, 3, 6
2024/1/1, 156, 75, , 27, 4, 7
2024/1/2, 140, 76, , 20, 3, 9
2024/1/3, 155, 77, , 26, 4, 8
2024/1/4, 153, 69, , 39, 4, 8
2024/1/5, 144, 113, , 38, 6, 11
2024/1/6, 181, 85, , 19, 4, 8
2024/1/7, 157, 51, , 27, 3, 7
2024/1/8, 90, 85, , 34, 4, 9
2024/1/9, 142, 109, , 22, 4, 10
2024/1/10, 183, 99, , 37, 4, 9
2024/1/11, 179, 87, , 50, 4, 9
2024/1/12, 162, 91, 61, 40, 4, 8
2024/1/13, 161, 80, 46, 29, 4, 6
2024/1/14, 126, 47, , 10, 2, 7
2024/1/15, 87, 38, , 18, 3, 5
2024/1/16, 56, 41, , 17, 3, 5
2024/1/17, 80, 90, , 27, 4, 9
2024/1/18, 156, 41, , 22, 2, 8
2024/1/19, 78, 26, , 15, 2, 9
2024/1/20, 65, 58, , 15, 2, 9
2024/1/21, 135, 40, , 11, 2, 8
2024/1/22, 85, 38, , 13, 3, 6
2024/1/23, 78, 47, , 15, 3, 7
2024/1/24, 93, 60, , 23, 4, 8
2024/1/25, 136, 71, 17, 29, 4, 8
2024/1/26, 155, 90, 27, 33, 5, 8
2024/1/27, 170, 91, 29, 35, 5, 10
2024/1/28, 173, 92, 30, 36, 4, 9
2024/1/29, 168, 60, 22, 35, 2, 9
2024/1/30, 136, 37, 23, 25, 2, 8
2024/1/31, 83, 22, 32, 16, 2, 7
2024/2/1, 54, 18, 29, 8, 2, 5
2024/2/2, 39, 14, , 12, 3, 6
2024/2/3, 40, 33, , 12, 3, 7
2024/2/4, 68, 28, , 8, 2, 7
2024/2/5, 78, 51, 22, 13, 2, 7
2024/2/6, 136, 54, 36, 14, 2, 7
2024/2/7, 134, 52, 43, 10, 3, 7
2024/2/8, 131, 117, 55, 12, 3, 8
2024/2/9, 186, 92, 43, 11, 3, 7
2024/2/10, 175, 63, 29, 9, 3, 6
2024/2/11, 149, 66, , 6, 2, 5
2024/2/12, 127, 46, , 8, 2, 4
2024/2/13, 90, 43, , 15, 3, 4
2024/2/14, 97, 28, , 10, 2, 5
2024/2/15, 71, 23, , 5, 3, 4
2024/2/16, 44, 25, 35, 4, 2, 4
2024/2/17, 57, 29, 32, 4, 3, 6
2024/2/18, 74, 44, 38, 12, 3, 7
2024/2/19, 100, 17, 23, 9, 2, 6
2024/2/20, 51, 15, 18, 11, 2, 7
2024/2/21, 49, 12, 16, 12, 2, 7
2024/2/22, 38, 34, 19, 13, 2, 6
2024/2/23, 84, 33, 20, 12, 2, 6
2024/2/24, 86, 55, 30, 9, 2, 7
2024/2/25, 133, 72, 35, 17, 3, 8
2024/2/26, 160, 68, 42, 18, 3, 6
2024/2/27, 137, 42, 16, 29, 2, 6
2024/2/28, 97, 23, 26, 14, 2, 6
2024/2/29, 66, 32, 36, 8, 2, 5
2024/3/1, 60, 56, 40, 18, 4, 4
2024/3/2, 96, 57, 50, 16, 3, 5
2024/3/3, 111, 37, 43, 15, 3, 5
2024/3/4, 74, 36, 17, 23, 3, 9
2024/3/5, 85, 42, 29, 16, 3, 6
2024/3/6, 86, 67, 46, 25, 4, 7
2024/3/7, 153, 91, 49, 22, 3, 6
2024/3/8, 158, 70, 65, 24, 4, 6
2024/3/9, 150, 50, 45, 14, 2, 4
2024/3/10, 108, 40, 32, 26, 3, 6
2024/3/11, 94, 70, 53, 23, 4, 7
2024/3/12, 128, 46, 44, 17, 3, 5
2024/3/13, 91, 70, 37, 36, 6, 6
2024/3/14, 127, 55, 41, 27, 4, 6
2024/3/15, 96, 43, 42, 25, 4, 5
2024/3/16, 79, 55, 32, 23, 4, 6
2024/3/17, 89, 72, 34, 12, 3, 5
2024/3/18, 65, 60, 46, 14, 3, 5
2024/3/19, 98, 109, 54, 24, 4, 5
2024/3/20, 105, 85, 63, 20, 4, 5
2024/3/21, 107, 62, 64, 16, 4, 5
2024/3/22, 88, 69, 55, 39, 5, 7
2024/3/23, 108, 69, 74, 21, 4, 8
2024/3/24, 112, 72, 45, 24, 5, 8
2024/3/25, 124, 29, 44, 14, 3, 7
2024/3/26, 59, 29, 46, 13, 3, 5
2024/3/27, 63, 35, 35, 16, 3, 7
2024/3/28, 80, 46, 58, 23, 4, 7
2024/3/29, 83, 57, 59, 32, 6, 7
2024/3/30, 94, 70, 38, 35, 5, 8
2024/3/31, 136, 64, 66, 24, 4, 8
2023/10/1, 57, 30, 47, 9, 2, 4
2023/10/2, 45, 41, 62, 12, 4, 5
2023/10/3, 63, 30, 43, 6, 3, 4
2023/10/4, 57, 51, 62, 5, 3, 4
2023/10/5, 57, 32, 24, 7, 3, 3
2023/10/6, 40, 21, 34, 10, 3, 5
2023/10/7, 37, 21, 41, 9, 3, 6
2023/10/8, 49, 46, 46, 15, 4, 8
2023/10/9, 83, 43, 58, 12, 4, 6
2023/10/10, 80, 43, 37, 19, 3, 6
2023/10/11, 80, 38, 53, 18, 3, 5
2023/10/12, 66, 34, 32, 17, 3, 5
2023/10/13, 62, 50, 54, 21, 4, 6
2023/10/14, 89, 63, 73, 24, 4, 7
2023/10/15, 108, 70, 82, 29, 5, 7
2023/10/16, 138, 71, 111, 25, 5, 6
2023/10/17, 140, 58, 46, 20, 4, 6
2023/10/18, 107, 63, , 26, 4, 6
2023/10/19, 112, 36, , 16, 3, 5
2023/10/20, 66, 36, , 16, 4, 6
2023/10/21, 58, 43, , 18, 3, 5
2023/10/22, 78, 35, , 18, 3, 4
2023/10/23, 78, 41, , 20, 3, 5
2023/10/24, 78, 58, , 24, 4, 7
2023/10/25, 110, 58, , 25, 5, 6
2023/10/26, 117, 60, 87, 25, 5, 6
2023/10/27, 118, 41, 30, 20, 5, 5
2023/10/28, 58, 41, 44, 20, 4, 5
2023/10/29, 74, 43, 37, 19, 4, 5
2023/10/30, 84, 41, 38, 20, 4, 5
2023/10/31, 70, 34, 45, 16, 4, 5
2023/11/1, 62, 31, 37, 12, 4, 5
2023/11/2, 61, 39, 47, 16, 4, 5
2023/11/3, 72, 33, 26, 13, 4, 5
2023/11/4, 60, 20, , 5, 3, 5
2023/11/5, 29, 31, , 7, 3, 6
2023/11/6, 46, 42, , 15, 4, 5
2023/11/7, 44, 54, , 23, 4, 8
2023/11/8, 93, 51, , 22, 4, 7
2023/11/9, 87, , , , , 
2023/11/11, 50, 16, 28, 4, 3, 
2023/11/12, 42, 46, 23, 23, 4, 4
2023/11/13, 76, 73, 16, 30, 5, 8
2023/11/14, 138, 72, , 34, 5, 8
2023/11/15, 141, 80, , 15, 4, 6
2023/11/16, 94, 92, , 16, 4, 4
2023/11/17, 100, 65, , 20, 4, 5
2023/11/18, 90, 67, , 30, 5, 5
2023/11/19, 106, 81, , 35, 5, 7
2023/11/20, 142, 62, , 28, 6, 5
2023/11/21, 113, 51, , 32, 4, 5
2023/11/22, 98, 93, 46, 28, 6, 8
2023/11/23, 150, 48, 24, 11, 5, 4
2023/11/24, 46, 53, , 23, 4, 5
2023/11/25, 71, 59, , 23, 5, 7
2023/11/26, 113, 83, , 31, 6, 8
